patient_id,condition,label,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,delta_mfcc_0_mean,delta_mfcc_1_mean,delta_mfcc_2_mean,delta_mfcc_3_mean,delta_mfcc_4_mean,delta_mfcc_5_mean,delta_mfcc_6_mean,delta_mfcc_7_mean,delta_mfcc_8_mean,delta_mfcc_9_mean,delta_mfcc_10_mean,delta_mfcc_11_mean,delta_mfcc_12_mean,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,jitter_local,jitter_rap,jitter_ppq5,shimmer_local,shimmer_apq3,shimmer_apq5,hnr_mean,f1_mean,f2_mean,f3_mean,f1_std,f2_std,energy_mean,energy_std,energy_max,rms_mean,rms_std,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_contrast_mean,spec_contrast_std,spec_flatness_mean,spec_flatness_std,spec_rolloff_mean,spec_rolloff_std,zcr_mean,zcr_std,pause_frequency,pause_duration_mean,speech_rate,chroma_0_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean
anxiety_115_seg3,anxiety,2,-314.3233947753906,56.104026794433594,25.14785385131836,42.457759857177734,-6.933034420013428,27.06525993347168,-3.5323474407196045,22.612110137939453,-8.64144229888916,15.538338661193848,-19.25967788696289,14.247562408447266,-28.028858184814453,15.196724891662598,-10.066204071044922,11.461042404174805,-15.981940269470215,11.621330261230469,-10.456136703491211,11.909893989562988,-11.079193115234375,8.539557456970215,-9.893436431884766,8.604742050170898,-11.549969673156738,8.102845191955566,-0.08885202556848526,0.13374587893486023,-0.14240123331546783,0.0650508776307106,-0.07449384033679962,0.016733957454562187,0.018698666244745255,-0.007228512316942215,0.017418455332517624,0.010529667139053345,0.03327446058392525,-0.01630164496600628,0.007506838999688625,216.12836591772387,71.76598926369479,125.4339949263282,593.4179831139772,467.98398818764906,0.019893502640429522,0.010844152163939042,0.012842434323241315,0.1607659671979569,0.07381166791120751,0.09856900930489701,5.87711725455171,817.3164694853832,1934.472180481449,2950.5422009142994,400.21935710646176,378.5143933638523,0.018561625853180885,0.021163128316402435,0.13234804570674896,0.028306802557089162,0.021163128316402435,2940.5525961457574,1139.5984083844564,2034.4602715144306,288.08492488717485,18.924431338098106,5.339066196366941,0.11916559189558029,0.11718764901161194,5360.1242806905375,1207.0052651801964,0.26431812959558826,0.16510273644045703,46,0.4504116847826087,0.36,0.2540442943572998,0.2958425283432007,0.39355820417404175,0.2973618507385254,0.235216423869133,0.2910155653953552,0.4396122694015503,0.5714218020439148,0.5389660596847534,0.41556882858276367,0.3375622034072876,0.3611060678958893
anxiety_115_seg4,anxiety,2,-316.63934326171875,56.914146423339844,29.52705955505371,39.110294342041016,-10.69764518737793,26.114381790161133,-5.04401969909668,20.983179092407227,-7.9736008644104,14.700188636779785,-16.859188079833984,13.84572696685791,-25.258895874023438,13.999845504760742,-8.518025398254395,12.240476608276367,-15.140233039855957,11.741048812866211,-9.237751960754395,11.441494941711426,-10.412141799926758,8.460211753845215,-8.95434856414795,9.617292404174805,-10.311607360839844,7.228940010070801,0.04396555572748184,0.1820400059223175,0.057848554104566574,-0.07478471845388412,-0.006880828645080328,0.021415987983345985,0.0012486596824601293,0.00046547476085834205,-0.00936006661504507,0.02045556716620922,-0.007279314566403627,-0.02693774364888668,0.03275669366121292,212.1417263107899,62.132114807851764,97.91640897122758,572.3259516176909,474.40954264646325,0.0194932480521864,0.010816652408015402,0.012271163769893678,0.15507393862801996,0.07166422693460102,0.08970277048079524,6.760243307598076,829.447958009536,1894.9954436406974,2904.4921090921616,360.1511207367231,359.183111489321,0.017428096383810043,0.02257901430130005,0.1520027220249176,0.02854526583306976,0.02257901430130005,2905.8307586561523,1074.856768211218,2039.9169280592942,288.45400569596876,18.564014708634197,5.17974872237224,0.13356123864650726,0.11608532071113586,5345.418398337596,1221.911237574222,0.2694507023257673,0.15776061332604943,40,0.5283921874999999,0.28,0.27784207463264465,0.2710918188095093,0.37747466564178467,0.31354081630706787,0.26821812987327576,0.3253718316555023,0.4438822269439697,0.5153049230575562,0.5034449696540833,0.44681358337402344,0.41742661595344543,0.4751960337162018
anxiety_115_seg5,anxiety,2,-304.16680908203125,50.41257095336914,32.46592712402344,38.18074417114258,-13.068957328796387,27.808839797973633,-0.6447238922119141,24.062166213989258,-8.820756912231445,14.426466941833496,-21.0349063873291,15.740449905395508,-27.845958709716797,14.774110794067383,-8.216358184814453,12.509117126464844,-17.003406524658203,12.20020866394043,-10.88094425201416,11.621484756469727,-8.826955795288086,9.544341087341309,-7.434848785400391,9.671745300292969,-8.74785041809082,8.233000755310059,-0.0018579429015517235,-0.007580537814646959,0.004999126773327589,-0.026553519070148468,0.016370398923754692,0.018786927685141563,0.006145526189357042,0.002496943809092045,-0.00031971262069419026,0.0034161393996328115,0.015291421674191952,0.011481517925858498,0.0007751854136586189,216.32228553971888,66.65859838349806,97.77617070684141,596.6956879149635,498.9195172081221,0.022395170608629025,0.01254478657588729,0.014426098063635553,0.16818307085660555,0.0751111029757671,0.09934497634090479,7.3546137587728495,754.3471473210407,1905.206062213679,2853.0750945126756,321.54337547401417,334.9595185549834,0.01883995719254017,0.019504770636558533,0.1432526558637619,0.027131016944530042,0.019504770636558533,2804.0642825567243,1132.762436713007,1968.8960970539208,303.27402359841744,19.24126522360707,5.223343733363984,0.09714467078447342,0.0982770025730133,5073.749200767264,1330.7666190195919,0.2537058174152813,0.1617982634324775,55,0.35606590909090907,0.32,0.2480020970106125,0.2702885568141937,0.3371858596801758,0.2827305793762207,0.21051780879497528,0.24607859551906586,0.37460827827453613,0.5014886856079102,0.5163097977638245,0.4091997444629669,0.357660174369812,0.3959851562976837
anxiety_115_seg6,anxiety,2,-303.1646423339844,52.95340347290039,35.09310531616211,39.43256378173828,-13.349322319030762,26.361202239990234,-0.7883056998252869,25.55267333984375,-11.475893020629883,14.475863456726074,-21.837890625,15.29316234588623,-28.57955551147461,15.158166885375977,-9.95397663116455,12.43617057800293,-16.539241790771484,11.839224815368652,-12.764893531799316,11.309864044189453,-8.160659790039062,9.074813842773438,-7.070069789886475,9.185450553894043,-7.581276893615723,8.333566665649414,-0.29349949955940247,-0.04930808022618294,0.015201027505099773,0.06514235585927963,-0.05528533458709717,0.015717685222625732,-0.000659147510305047,0.011987603269517422,-0.013437259010970592,0.008297430351376534,-0.013450678437948227,-0.007688912097364664,-0.003859161399304867,213.6822193451728,72.35652602908651,93.00894051494055,596.9102210797865,503.901280564846,0.024397658442744892,0.013712868336809675,0.015558803253572971,0.1761292382349893,0.08081326935246472,0.10678873398550363,6.470023278564647,713.4296427490704,1882.9393524768984,2819.647739653871,299.585883594646,341.27843902355215,0.017975781112909317,0.01529992651194334,0.08860604465007782,0.023634079183798343,0.01529992651194334,2716.4007880604586,1081.8568506301897,1969.5085319976893,302.97176222862737,19.408958357787885,5.220289206657891,0.08821919560432434,0.09270849078893661,4989.61996483376,1350.4191406664686,0.2385054098065857,0.1553673815544939,59,0.2815444915254237,0.28,0.28208401799201965,0.3589683473110199,0.3129257261753082,0.21666696667671204,0.18309645354747772,0.2638396620750427,0.4179832637310028,0.5406398773193359,0.4612872898578644,0.3660600185394287,0.38644570112228394,0.34726232290267944
anxiety_115_seg_0,anxiety,2,-314.1805725097656,59.73356628417969,22.71190643310547,46.218265533447266,-12.145265579223633,30.465354919433594,-1.2342652082443237,20.462778091430664,-5.849921703338623,13.768129348754883,-18.82257080078125,17.057111740112305,-26.14647102355957,15.012503623962402,-6.498319625854492,10.242706298828125,-14.954586029052734,13.03876781463623,-8.788046836853027,12.534388542175293,-8.509480476379395,8.55234432220459,-10.586990356445312,8.797467231750488,-11.8088960647583,7.884598731994629,0.2114141583442688,-0.18948911130428314,0.16178694367408752,-0.018563326448202133,-0.010253538377583027,0.031409893184900284,-0.008226863108575344,-0.029477111995220184,0.02936887927353382,-0.0390905924141407,-0.0060617052949965,0.014300853945314884,-0.0015845326706767082,233.8914086725423,81.58193357297607,100.89527841189776,579.6211530804462,478.72587466854844,0.01606354476649292,0.008947794019599272,0.008954606746243486,0.15381507649526305,0.06882115399301518,0.08621220068020317,5.033140818928677,870.2162697290348,1964.455113430248,2908.763629510267,440.1806119804544,421.3173361567612,0.020585233345627785,0.023814242333173752,0.16146057844161987,0.031506302515542615,0.023814242333173752,2920.495070039834,1141.5198409732907,1969.7611034497081,306.2599556040354,18.989029106619913,5.11547993139088,0.116030253469944,0.1325661689043045,5195.1726342711,1340.5440679465244,0.2683136688778772,0.1650138900953284,27,0.8465416666666667,0.36,0.28524667024612427,0.2852703928947449,0.3834727108478546,0.37194809317588806,0.27891436219215393,0.2969895601272583,0.33402660489082336,0.4618537425994873,0.5649195313453674,0.4999011158943176,0.3574088513851166,0.31683793663978577
anxiety_115_seg_1,anxiety,2,-316.84765625,56.20121765136719,29.523717880249023,47.26045608520508,-11.476607322692871,31.876068115234375,-3.2682483196258545,24.143587112426758,-7.699161529541016,15.407010078430176,-21.45173454284668,16.079973220825195,-28.48160171508789,14.637019157409668,-7.889493465423584,11.433566093444824,-16.399646759033203,14.279117584228516,-11.019131660461426,12.293844223022461,-8.451163291931152,9.440953254699707,-10.30482006072998,8.91475772857666,-11.39801025390625,7.492086887359619,-0.1718127429485321,-0.06847313046455383,0.09151261299848557,-0.015229957178235054,0.06691823154687881,0.01694466732442379,0.02277093008160591,0.017781410366296768,0.015558701008558273,0.012289288453757763,-0.051259998232126236,0.007115350570529699,0.008085420355200768,228.92466168207548,90.99575462832345,100.87052862770064,596.9499141663935,496.0793855386928,0.01852114739144111,0.010125742762092597,0.011356688168152157,0.1632061632692612,0.07354630662477908,0.09114448810459963,6.3769924100708435,792.7819694473482,1906.266275873947,2875.3156393128575,415.4344321649547,430.7255133034314,0.02022494375705719,0.02169831655919552,0.14587993919849396,0.029697581351754293,0.02169831655919552,2780.226639454162,1199.056438997814,1942.1033702321038,327.61837799515683,19.63830970307068,5.298163359445128,0.0776008740067482,0.09206415712833405,4972.486413043478,1450.8028755626403,0.2421675191815857,0.16256633634818626,42,0.5152276785714286,0.36,0.2185121774673462,0.24385716021060944,0.3559252619743347,0.308651328086853,0.20590677857398987,0.20625776052474976,0.28056395053863525,0.48899856209754944,0.5705379843711853,0.4620753824710846,0.3028412163257599,0.24600060284137726
anxiety_115_seg_2,anxiety,2,-312.9116516113281,51.91161346435547,26.48797607421875,46.94356918334961,-6.886904716491699,31.81149673461914,-4.195417881011963,26.232309341430664,-8.711410522460938,16.469552993774414,-21.19759750366211,14.729100227355957,-29.173303604125977,14.929100036621094,-9.116214752197266,12.332928657531738,-17.497116088867188,13.998438835144043,-12.141261100769043,11.644475936889648,-10.237287521362305,9.3557710647583,-9.611645698547363,9.162081718444824,-11.616800308227539,8.201325416564941,-0.16796116530895233,0.048712629824876785,-0.08997537195682526,0.05629759654402733,0.003808035049587488,-0.03378786891698837,0.006957971025258303,-0.008038555271923542,-0.021431801840662956,0.016418758779764175,0.004029339179396629,-0.014297295361757278,0.0020176651887595654,215.06428293974207,63.9661713538884,102.66221945204413,598.3883564431694,495.72613699112526,0.02009655473946112,0.010930699558000365,0.013114031065842807,0.1649684212443986,0.07345182633720244,0.10108219712908816,6.311311311040353,781.2160378302967,1925.2916843112566,2931.516438414575,405.71313802220567,415.7910638229021,0.020372744649648666,0.02110331319272518,0.11531038582324982,0.029350193100421126,0.02110331319272518,2883.911471846979,1245.5724062669653,1974.9353774086378,333.9696498956808,19.641726482760316,5.345354596031794,0.08165782690048218,0.0958121046423912,5145.4803388746805,1400.9493100011307,0.2517558144181586,0.16913721057853282,51,0.39041299019607845,0.28,0.1949799358844757,0.2395796775817871,0.36677491664886475,0.2989785969257355,0.1860332041978836,0.2038426697254181,0.32253292202949524,0.5749052166938782,0.6050455570220947,0.43730953335762024,0.2915118634700775,0.23960790038108826
anxiety_115_seg_3,anxiety,2,-314.3233947753906,56.104026794433594,25.14785385131836,42.457759857177734,-6.933034420013428,27.06525993347168,-3.5323474407196045,22.612110137939453,-8.64144229888916,15.538338661193848,-19.25967788696289,14.247562408447266,-28.028858184814453,15.196724891662598,-10.066204071044922,11.461042404174805,-15.981940269470215,11.621330261230469,-10.456136703491211,11.909893989562988,-11.079193115234375,8.539557456970215,-9.893436431884766,8.604742050170898,-11.549969673156738,8.102845191955566,-0.08885202556848526,0.13374587893486023,-0.14240123331546783,0.0650508776307106,-0.07449384033679962,0.016733957454562187,0.018698666244745255,-0.007228512316942215,0.017418455332517624,0.010529667139053345,0.03327446058392525,-0.01630164496600628,0.007506838999688625,216.12836591772387,71.76598926369479,125.4339949263282,593.4179831139772,467.98398818764906,0.019893502640429522,0.010844152163939042,0.012842434323241315,0.1607659671979569,0.07381166791120751,0.09856900930489701,5.87711725455171,817.3164694853832,1934.472180481449,2950.5422009142994,400.21935710646176,378.5143933638523,0.018561625853180885,0.021163128316402435,0.13234804570674896,0.028306802557089162,0.021163128316402435,2940.5525961457574,1139.5984083844564,2034.4602715144306,288.08492488717485,18.924431338098106,5.339066196366941,0.11916559189558029,0.11718764901161194,5360.1242806905375,1207.0052651801964,0.26431812959558826,0.16510273644045703,46,0.4504116847826087,0.36,0.2540442943572998,0.2958425283432007,0.39355820417404175,0.2973618507385254,0.235216423869133,0.2910155653953552,0.4396122694015503,0.5714218020439148,0.5389660596847534,0.41556882858276367,0.3375622034072876,0.3611060678958893
anxiety_115_seg_4,anxiety,2,-316.63934326171875,56.914146423339844,29.52705955505371,39.110294342041016,-10.69764518737793,26.114381790161133,-5.04401969909668,20.983179092407227,-7.9736008644104,14.700188636779785,-16.859188079833984,13.84572696685791,-25.258895874023438,13.999845504760742,-8.518025398254395,12.240476608276367,-15.140233039855957,11.741048812866211,-9.237751960754395,11.441494941711426,-10.412141799926758,8.460211753845215,-8.95434856414795,9.617292404174805,-10.311607360839844,7.228940010070801,0.04396555572748184,0.1820400059223175,0.057848554104566574,-0.07478471845388412,-0.006880828645080328,0.021415987983345985,0.0012486596824601293,0.00046547476085834205,-0.00936006661504507,0.02045556716620922,-0.007279314566403627,-0.02693774364888668,0.03275669366121292,212.1417263107899,62.132114807851764,97.91640897122758,572.3259516176909,474.40954264646325,0.0194932480521864,0.010816652408015402,0.012271163769893678,0.15507393862801996,0.07166422693460102,0.08970277048079524,6.760243307598076,829.447958009536,1894.9954436406974,2904.4921090921616,360.1511207367231,359.183111489321,0.017428096383810043,0.02257901430130005,0.1520027220249176,0.02854526583306976,0.02257901430130005,2905.8307586561523,1074.856768211218,2039.9169280592942,288.45400569596876,18.564014708634197,5.17974872237224,0.13356123864650726,0.11608532071113586,5345.418398337596,1221.911237574222,0.2694507023257673,0.15776061332604943,40,0.5283921874999999,0.28,0.27784207463264465,0.2710918188095093,0.37747466564178467,0.31354081630706787,0.26821812987327576,0.3253718316555023,0.4438822269439697,0.5153049230575562,0.5034449696540833,0.44681358337402344,0.41742661595344543,0.4751960337162018
anxiety_115_seg_5,anxiety,2,-304.16680908203125,50.41257095336914,32.46592712402344,38.18074417114258,-13.068957328796387,27.808839797973633,-0.6447238922119141,24.062166213989258,-8.820756912231445,14.426466941833496,-21.0349063873291,15.740449905395508,-27.845958709716797,14.774110794067383,-8.216358184814453,12.509117126464844,-17.003406524658203,12.20020866394043,-10.88094425201416,11.621484756469727,-8.826955795288086,9.544341087341309,-7.434848785400391,9.671745300292969,-8.74785041809082,8.233000755310059,-0.0018579429015517235,-0.007580537814646959,0.004999126773327589,-0.026553519070148468,0.016370398923754692,0.018786927685141563,0.006145526189357042,0.002496943809092045,-0.00031971262069419026,0.0034161393996328115,0.015291421674191952,0.011481517925858498,0.0007751854136586189,216.32228553971888,66.65859838349806,97.77617070684141,596.6956879149635,498.9195172081221,0.022395170608629025,0.01254478657588729,0.014426098063635553,0.16818307085660555,0.0751111029757671,0.09934497634090479,7.3546137587728495,754.3471473210407,1905.206062213679,2853.0750945126756,321.54337547401417,334.9595185549834,0.01883995719254017,0.019504770636558533,0.1432526558637619,0.027131016944530042,0.019504770636558533,2804.0642825567243,1132.762436713007,1968.8960970539208,303.27402359841744,19.24126522360707,5.223343733363984,0.09714467078447342,0.0982770025730133,5073.749200767264,1330.7666190195919,0.2537058174152813,0.1617982634324775,55,0.35606590909090907,0.32,0.2480020970106125,0.2702885568141937,0.3371858596801758,0.2827305793762207,0.21051780879497528,0.24607859551906586,0.37460827827453613,0.5014886856079102,0.5163097977638245,0.4091997444629669,0.357660174369812,0.3959851562976837
anxiety_115_seg_6,anxiety,2,-303.1646423339844,52.95340347290039,35.09310531616211,39.43256378173828,-13.349322319030762,26.361202239990234,-0.7883056998252869,25.55267333984375,-11.475893020629883,14.475863456726074,-21.837890625,15.29316234588623,-28.57955551147461,15.158166885375977,-9.95397663116455,12.43617057800293,-16.539241790771484,11.839224815368652,-12.764893531799316,11.309864044189453,-8.160659790039062,9.074813842773438,-7.070069789886475,9.185450553894043,-7.581276893615723,8.333566665649414,-0.29349949955940247,-0.04930808022618294,0.015201027505099773,0.06514235585927963,-0.05528533458709717,0.015717685222625732,-0.000659147510305047,0.011987603269517422,-0.013437259010970592,0.008297430351376534,-0.013450678437948227,-0.007688912097364664,-0.003859161399304867,213.6822193451728,72.35652602908651,93.00894051494055,596.9102210797865,503.901280564846,0.024397658442744892,0.013712868336809675,0.015558803253572971,0.1761292382349893,0.08081326935246472,0.10678873398550363,6.470023278564647,713.4296427490704,1882.9393524768984,2819.647739653871,299.585883594646,341.27843902355215,0.017975781112909317,0.01529992651194334,0.08860604465007782,0.023634079183798343,0.01529992651194334,2716.4007880604586,1081.8568506301897,1969.5085319976893,302.97176222862737,19.408958357787885,5.220289206657891,0.08821919560432434,0.09270849078893661,4989.61996483376,1350.4191406664686,0.2385054098065857,0.1553673815544939,59,0.2815444915254237,0.28,0.28208401799201965,0.3589683473110199,0.3129257261753082,0.21666696667671204,0.18309645354747772,0.2638396620750427,0.4179832637310028,0.5406398773193359,0.4612872898578644,0.3660600185394287,0.38644570112228394,0.34726232290267944
anxiety_116_seg0,anxiety,2,-379.9898986816406,77.74308013916016,26.618854522705078,17.638731002807617,-17.473127365112305,35.430057525634766,12.254404067993164,19.32960319519043,-28.640199661254883,13.493624687194824,-32.76664352416992,14.879301071166992,-12.264327049255371,4.475950717926025,-26.652515411376953,12.354276657104492,-17.174072265625,15.65311336517334,-12.362093925476074,9.762028694152832,-11.62661075592041,11.259376525878906,-9.420947074890137,11.89783763885498,-1.4620548486709595,10.241469383239746,6.3595147132873535,-2.9405930042266846,-5.189395427703857,-1.937017560005188,-2.2755801677703857,-1.1618019342422485,0.4676972031593323,0.1936093419790268,2.285076141357422,1.207428216934204,1.8015425205230713,0.1267983615398407,0.11606693267822266,223.86486716070945,5.380746886110857,218.92432378593784,236.22109240750828,17.296768621570436,0.0108363976029494,0.006039902296502646,0.008071244495340779,0.15426426142794056,0.0821403170022993,0.09207284707029796,9.074035599087294,545.7575187217528,2158.195559111274,2914.652191649187,154.41950636732335,404.73979610113224,0.017137933522462845,0.004931148607283831,0.025316108018159866,0.018709979481571777,0.004931148607283831,2612.2979046387,482.94352139322996,2105.6551696190613,312.4036734594765,16.048643615150315,6.597263589144839,0.08035126328468323,0.07773672044277191,5023.4375,1171.5589851685518,0.11106770833333333,0.04827547490800392,1,0.0750625,4.444444444444445,0.17549452185630798,0.08875807374715805,0.05906747281551361,0.07920587807893753,0.3019903004169464,0.31291499733924866,0.11092028021812439,0.10406859219074249,0.11999593675136566,0.6302917003631592,0.7270168662071228,0.24143899977207184
anxiety_116_seg1,anxiety,2,-373.63067626953125,70.59247589111328,47.39914321899414,25.73193359375,-21.057052612304688,31.187084197998047,-1.7071853876113892,38.463714599609375,-38.36966323852539,23.171810150146484,-29.780298233032227,25.326223373413086,-12.351964950561523,11.365178108215332,-18.59121322631836,18.514257431030273,-15.769912719726562,14.288490295410156,-12.0940580368042,5.649997234344482,-5.371181488037109,17.923974990844727,-5.777564525604248,8.207911491394043,-8.829386711120605,8.753532409667969,12.694880485534668,-6.99258279800415,-4.644366264343262,11.524855613708496,-3.2589805126190186,-9.150999069213867,-1.6154975891113281,5.388563632965088,2.7871646881103516,-1.3212852478027344,-0.20879125595092773,-0.2768952250480652,-0.5449023246765137,218.84683432215007,3.2245919997636334,211.73948909962118,225.82755225587624,14.08806315625506,0.013128775234067634,0.006774756363720768,0.007099899986830949,0.1692845435768757,0.07099031472934908,0.07828469267069184,9.579280132817093,603.1966790197574,2040.6310441721448,2967.901348286909,182.8999909633164,530.1278848703893,0.019518550485372543,0.0060759540647268295,0.028468318283557892,0.022163769245364232,0.0060759540647268295,2239.363079432955,359.3868927338478,1919.496581795041,355.3515579709811,16.234635800196866,6.656245413911071,0.04738202318549156,0.04397756606340408,4418.75,1075.0306590831492,0.11298828125,0.03101812165250516,0,0.0,6.666666666666667,0.173667773604393,0.25299206376075745,0.14188262820243835,0.3880636394023895,0.5700021982192993,0.155171737074852,0.07786713540554047,0.04952247440814972,0.17696717381477356,0.6476529836654663,0.3284592628479004,0.27189627289772034
anxiety_116_seg2,anxiety,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.33923061487127,6.480695090172351,222.43438901480906,239.3185605285883,16.88417151377925,0.02491443053912898,0.010494156460390442,0.012336279015914971,0.128619770499641,0.06474305164724976,0.10209233499651543,3.655184214386575,678.4087861632722,2677.163314827252,3304.2909822815127,52.917420013190274,114.18970352127076,0.020277047529816628,0.0009648752748034894,0.020959319546818733,0.024995445636384908,0.0009648752748034894,3319.6904003321633,168.80337324769033,2283.803404979356,6.330753463427805,18.49765591140937,4.496799657067395,0.08234512060880661,0.04126178100705147,6505.208333333333,420.4418816769513,0.18408203125,0.037288834164134345,0,0.0,0.0,0.0473252534866333,0.06974346935749054,0.07485359907150269,0.09336832910776138,0.12549149990081787,0.12610265612602234,0.3252635896205902,0.36935946345329285,0.5620766282081604,0.6605899333953857,1.0,0.23423077166080475
anxiety_116_seg3,anxiety,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.50121854556002,10.420115572133934,205.8343956483991,238.88863115650605,33.054235508106956,0.016561843378104558,0.0071273828872066075,0.006660047233981531,0.17349064082526647,0.0972848815621635,0.138735412952786,7.4383670849034615,748.8312439000182,2187.352482379859,2824.9116356941677,283.4379649697213,434.5526915635096,0.021636737510561943,0.003309168852865696,0.0255634356290102,0.023770585005540038,0.003309168852865696,2425.0262269658924,110.11651371254713,2022.6165753967878,136.37304755356067,17.311931442369115,4.780483412451569,0.04391035437583923,0.01990453340113163,4734.375,653.7495767605386,0.12605794270833334,0.024813491447022863,0,0.0,5.555555555555555,0.5962316393852234,0.20850755274295807,0.04639890789985657,0.12585462629795074,0.08079537749290466,0.06895967572927475,0.09638062864542007,0.05894826725125313,0.42481207847595215,0.5314798951148987,0.5385922193527222,0.3449329435825348
anxiety_116_seg4,anxiety,2,-370.8259582519531,84.02862548828125,27.16447639465332,34.67377853393555,-12.986674308776855,26.460102081298828,-5.502757549285889,21.257349014282227,-9.270289421081543,14.551752090454102,-13.554449081420898,19.871679306030273,-21.22060775756836,15.60384464263916,-11.111457824707031,12.906150817871094,-9.479253768920898,12.68399715423584,-8.124408721923828,8.745223999023438,-10.197443008422852,7.208589553833008,-7.590834617614746,7.636419773101807,-10.027348518371582,7.588648319244385,0.17455615103244781,0.1510048657655716,-0.0970231294631958,-0.052327558398246765,-0.049860429018735886,-0.0039003475103527308,-0.02320108935236931,-0.026469238102436066,0.004905897192656994,0.03030177764594555,-0.033504050225019455,-0.00101670459844172,0.019398529082536697,233.4143995131641,60.653966968600336,110.77094232826332,595.8237801162,485.0528377879367,0.01879681537036562,0.010073687599774842,0.01135907595141674,0.15703713516598175,0.06717007070450062,0.09652331506113462,8.214380879310577,882.2209398156401,1907.3120941484808,2967.9875621173715,309.7029421419312,316.76128138818603,0.015831192955374718,0.023344844579696655,0.1348249763250351,0.028222443807503897,0.023344844579696655,2962.6682432162543,991.7289913455974,2056.138648313892,318.0865897124709,17.914700352427527,5.3855955777316495,0.19597123563289642,0.1469140350818634,5362.142343350383,1376.811126502463,0.2896475633391944,0.13565184426874036,32,0.6142265625,0.32,0.43556514382362366,0.3947116732597351,0.4258838891983032,0.46009913086891174,0.46188807487487793,0.5028020143508911,0.4842449724674225,0.57478266954422,0.6236943006515503,0.5266162157058716,0.47501760721206665,0.5454632043838501
anxiety_116_seg5,anxiety,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.62423893750335,52.31014638626213,115.8233062258535,223.62862234305425,107.80531611720075,0.004612135609259274,0.0020339462382864006,0.002691232643897181,0.1206288491132418,0.046008286344677116,0.0733474039314917,6.409341981632178,598.4355771978803,2330.538052753662,2885.3574495107528,96.05731438977094,153.30683769989582,0.026069970801472664,0.004866846837103367,0.03287796676158905,0.029037447600548102,0.004866846837103367,2564.866279355693,255.68994582315727,1563.064234495702,96.98918662201302,22.13696911297004,4.907993680122892,0.02077825553715229,0.009606152772903442,4005.5803571428573,452.09848098780384,0.19621930803571427,0.05010157796404227,0,0.0,4.761904761904762,0.18351122736930847,0.1666933000087738,0.08640075474977493,0.23279854655265808,0.4660698473453522,0.2229284793138504,0.23300102353096008,0.25070297718048096,0.1287958174943924,0.5677250027656555,0.7574815154075623,0.3109835982322693
anxiety_116_seg_0,anxiety,2,-379.9898986816406,77.74308013916016,26.618854522705078,17.638731002807617,-17.473127365112305,35.430057525634766,12.254404067993164,19.32960319519043,-28.640199661254883,13.493624687194824,-32.76664352416992,14.879301071166992,-12.264327049255371,4.475950717926025,-26.652515411376953,12.354276657104492,-17.174072265625,15.65311336517334,-12.362093925476074,9.762028694152832,-11.62661075592041,11.259376525878906,-9.420947074890137,11.89783763885498,-1.4620548486709595,10.241469383239746,6.3595147132873535,-2.9405930042266846,-5.189395427703857,-1.937017560005188,-2.2755801677703857,-1.1618019342422485,0.4676972031593323,0.1936093419790268,2.285076141357422,1.207428216934204,1.8015425205230713,0.1267983615398407,0.11606693267822266,223.86486716070945,5.380746886110857,218.92432378593784,236.22109240750828,17.296768621570436,0.0108363976029494,0.006039902296502646,0.008071244495340779,0.15426426142794056,0.0821403170022993,0.09207284707029796,9.074035599087294,545.7575187217528,2158.195559111274,2914.652191649187,154.41950636732335,404.73979610113224,0.017137933522462845,0.004931148607283831,0.025316108018159866,0.018709979481571777,0.004931148607283831,2612.2979046387,482.94352139322996,2105.6551696190613,312.4036734594765,16.048643615150315,6.597263589144839,0.08035126328468323,0.07773672044277191,5023.4375,1171.5589851685518,0.11106770833333333,0.04827547490800392,1,0.0750625,4.444444444444445,0.17549452185630798,0.08875807374715805,0.05906747281551361,0.07920587807893753,0.3019903004169464,0.31291499733924866,0.11092028021812439,0.10406859219074249,0.11999593675136566,0.6302917003631592,0.7270168662071228,0.24143899977207184
